year,st_fips,opioid_type,remove_obs,name,abbrev
2016,34,natural_opioid,0,New Jersey,NJ
2016,35,natural_opioid,0,New Mexico,NM
2016,36,natural_opioid,0,New York,NY
2016,37,natural_opioid,0,North Carolina,NC
2016,38,natural_opioid,0,North Dakota,ND
2016,39,natural_opioid,0,Ohio,OH
2016,40,natural_opioid,0,Oklahoma,OK
2016,41,natural_opioid,0,Oregon,OR
2016,42,natural_opioid,0,Pennsylvania,PA
2016,44,natural_opioid,0,Rhode Island,RI
2016,45,natural_opioid,0,South Carolina,SC
2016,46,natural_opioid,0,South Dakota,SD
2016,47,natural_opioid,0,Tennessee,TN
2016,48,natural_opioid,0,Texas,TX
2016,49,natural_opioid,0,Utah,UT
2016,50,natural_opioid,0,Vermont,VT
2016,51,natural_opioid,0,Virginia,VA
2016,53,natural_opioid,0,Washington,WA
2016,54,natural_opioid,0,West Virginia,WV
2016,55,natural_opioid,0,Wisconsin,WI
2016,56,natural_opioid,0,Wyoming,WY
1999,01,synth_opioid,0,Alabama,AL
1999,02,synth_opioid,1,Alaska,AK
1999,04,synth_opioid,0,Arizona,AZ
1999,05,synth_opioid,1,Arkansas,AR
1999,06,synth_opioid,0,California,CA
1999,08,synth_opioid,0,Colorado,CO
1999,09,synth_opioid,1,Connecticut,CT
1999,10,synth_opioid,1,Delaware,DE
1999,11,synth_opioid,1,District of Columbia,DC
1999,12,synth_opioid,0,Florida,FL
1999,13,synth_opioid,0,Georgia,GA
1999,15,synth_opioid,1,Hawaii,HI
1999,16,synth_opioid,1,Idaho,ID
1999,17,synth_opioid,0,Illinois,IL
1999,18,synth_opioid,1,Indiana,IN
1999,19,synth_opioid,1,Iowa,IA
1999,20,synth_opioid,1,Kansas,KS
1999,21,synth_opioid,0,Kentucky,KY
1999,22,synth_opioid,1,Louisiana,LA
1999,23,synth_opioid,1,Maine,ME
1999,24,synth_opioid,1,Maryland,MD
1999,25,synth_opioid,0,Massachusetts,MA
1999,26,synth_opioid,0,Michigan,MI
1999,27,synth_opioid,1,Minnesota,MN
1999,28,synth_opioid,1,Mississippi,MS
1999,29,synth_opioid,0,Missouri,MO
1999,30,synth_opioid,1,Montana,MT
1999,31,synth_opioid,1,Nebraska,NE
1999,32,synth_opioid,0,Nevada,NV
1999,33,synth_opioid,1,New Hampshire,NH
1999,34,synth_opioid,0,New Jersey,NJ
1999,35,synth_opioid,0,New Mexico,NM
1999,36,synth_opioid,0,New York,NY
1999,37,synth_opioid,0,North Carolina,NC
1999,38,synth_opioid,1,North Dakota,ND
1999,39,synth_opioid,0,Ohio,OH
1999,40,synth_opioid,0,Oklahoma,OK
1999,41,synth_opioid,1,Oregon,OR
1999,42,synth_opioid,0,Pennsylvania,PA
1999,44,synth_opioid,1,Rhode Island,RI
1999,45,synth_opioid,1,South Carolina,SC
1999,46,synth_opioid,1,South Dakota,SD
1999,47,synth_opioid,0,Tennessee,TN
1999,48,synth_opioid,0,Texas,TX
1999,49,synth_opioid,1,Utah,UT
1999,50,synth_opioid,1,Vermont,VT
1999,51,synth_opioid,0,Virginia,VA
1999,53,synth_opioid,0,Washington,WA
1999,54,synth_opioid,0,West Virginia,WV
1999,55,synth_opioid,0,Wisconsin,WI
1999,56,synth_opioid,1,Wyoming,WY
2000,01,synth_opioid,0,Alabama,AL
2000,02,synth_opioid,1,Alaska,AK
2000,04,synth_opioid,0,Arizona,AZ
2000,05,synth_opioid,1,Arkansas,AR
2000,06,synth_opioid,0,California,CA
2000,08,synth_opioid,0,Colorado,CO
2000,09,synth_opioid,1,Connecticut,CT
2000,10,synth_opioid,1,Delaware,DE
2000,11,synth_opioid,1,District of Columbia,DC
2000,12,synth_opioid,0,Florida,FL
2000,13,synth_opioid,0,Georgia,GA
2000,15,synth_opioid,1,Hawaii,HI
2000,16,synth_opioid,1,Idaho,ID
2000,17,synth_opioid,0,Illinois,IL
2000,18,synth_opioid,0,Indiana,IN
2000,19,synth_opioid,1,Iowa,IA
2000,20,synth_opioid,1,Kansas,KS
2000,21,synth_opioid,1,Kentucky,KY
2000,22,synth_opioid,1,Louisiana,LA
2000,23,synth_opioid,1,Maine,ME
2000,24,synth_opioid,1,Maryland,MD
2000,25,synth_opioid,0,Massachusetts,MA
2000,26,synth_opioid,0,Michigan,MI
2000,27,synth_opioid,1,Minnesota,MN
2000,28,synth_opioid,1,Mississippi,MS
2000,29,synth_opioid,0,Missouri,MO
2000,30,synth_opioid,1,Montana,MT
2000,31,synth_opioid,1,Nebraska,NE
2000,32,synth_opioid,0,Nevada,NV
2000,33,synth_opioid,1,New Hampshire,NH
2000,34,synth_opioid,0,New Jersey,NJ
2000,35,synth_opioid,0,New Mexico,NM
2000,36,synth_opioid,0,New York,NY
2000,37,synth_opioid,0,North Carolina,NC
2000,38,synth_opioid,1,North Dakota,ND
2000,39,synth_opioid,0,Ohio,OH
2000,40,synth_opioid,0,Oklahoma,OK
2000,41,synth_opioid,1,Oregon,OR
2000,42,synth_opioid,0,Pennsylvania,PA
2000,44,synth_opioid,1,Rhode Island,RI
2000,45,synth_opioid,0,South Carolina,SC
2000,46,synth_opioid,1,South Dakota,SD
2000,47,synth_opioid,0,Tennessee,TN
2000,48,synth_opioid,0,Texas,TX
2000,49,synth_opioid,0,Utah,UT
2000,50,synth_opioid,1,Vermont,VT
2000,51,synth_opioid,0,Virginia,VA
2000,53,synth_opioid,0,Washington,WA
2000,54,synth_opioid,1,West Virginia,WV
2000,55,synth_opioid,0,Wisconsin,WI
2000,56,synth_opioid,1,Wyoming,WY
2001,01,synth_opioid,1,Alabama,AL
2001,02,synth_opioid,1,Alaska,AK
2001,04,synth_opioid,0,Arizona,AZ
2001,05,synth_opioid,1,Arkansas,AR
2001,06,synth_opioid,0,California,CA
2001,08,synth_opioid,0,Colorado,CO
2001,09,synth_opioid,1,Connecticut,CT
2001,10,synth_opioid,1,Delaware,DE
2001,11,synth_opioid,1,District of Columbia,DC
2001,12,synth_opioid,0,Florida,FL
2001,13,synth_opioid,0,Georgia,GA
2001,15,synth_opioid,1,Hawaii,HI
2001,16,synth_opioid,1,Idaho,ID
2001,17,synth_opioid,0,Illinois,IL
2001,18,synth_opioid,0,Indiana,IN
2001,19,synth_opioid,1,Iowa,IA
2001,20,synth_opioid,0,Kansas,KS
2001,21,synth_opioid,0,Kentucky,KY
2001,22,synth_opioid,1,Louisiana,LA
2001,23,synth_opioid,1,Maine,ME
2001,24,synth_opioid,1,Maryland,MD
2001,25,synth_opioid,0,Massachusetts,MA
2001,26,synth_opioid,0,Michigan,MI
2001,27,synth_opioid,0,Minnesota,MN
2001,28,synth_opioid,1,Mississippi,MS
2001,29,synth_opioid,0,Missouri,MO
2001,30,synth_opioid,1,Montana,MT
2001,31,synth_opioid,0,Nebraska,NE
2001,32,synth_opioid,0,Nevada,NV
2001,33,synth_opioid,1,New Hampshire,NH
2001,34,synth_opioid,0,New Jersey,NJ
2001,35,synth_opioid,0,New Mexico,NM
2001,36,synth_opioid,0,New York,NY
2001,37,synth_opioid,0,North Carolina,NC
2001,38,synth_opioid,1,North Dakota,ND
2001,39,synth_opioid,0,Ohio,OH
2001,40,synth_opioid,0,Oklahoma,OK
2001,41,synth_opioid,0,Oregon,OR
2001,42,synth_opioid,0,Pennsylvania,PA
2001,44,synth_opioid,1,Rhode Island,RI
2001,45,synth_opioid,1,South Carolina,SC
2001,46,synth_opioid,1,South Dakota,SD
2001,47,synth_opioid,0,Tennessee,TN
2001,48,synth_opioid,0,Texas,TX
2001,49,synth_opioid,1,Utah,UT
2001,50,synth_opioid,1,Vermont,VT
2001,51,synth_opioid,0,Virginia,VA
2001,53,synth_opioid,0,Washington,WA
2001,54,synth_opioid,0,West Virginia,WV
2001,55,synth_opioid,0,Wisconsin,WI
2001,56,synth_opioid,1,Wyoming,WY
2002,01,synth_opioid,1,Alabama,AL
2002,02,synth_opioid,1,Alaska,AK
2002,04,synth_opioid,0,Arizona,AZ
2002,05,synth_opioid,0,Arkansas,AR
2002,06,synth_opioid,0,California,CA
2002,08,synth_opioid,0,Colorado,CO
2002,09,synth_opioid,1,Connecticut,CT
2002,10,synth_opioid,1,Delaware,DE
2002,11,synth_opioid,1,District of Columbia,DC
2002,12,synth_opioid,0,Florida,FL
2002,13,synth_opioid,0,Georgia,GA
2002,15,synth_opioid,1,Hawaii,HI
2002,16,synth_opioid,1,Idaho,ID
2002,17,synth_opioid,0,Illinois,IL
2002,18,synth_opioid,1,Indiana,IN
2002,19,synth_opioid,0,Iowa,IA
2002,20,synth_opioid,0,Kansas,KS
2002,21,synth_opioid,0,Kentucky,KY
2002,22,synth_opioid,1,Louisiana,LA
2002,23,synth_opioid,0,Maine,ME
2002,24,synth_opioid,1,Maryland,MD
2002,25,synth_opioid,0,Massachusetts,MA
2002,26,synth_opioid,0,Michigan,MI
2002,27,synth_opioid,1,Minnesota,MN
2002,28,synth_opioid,1,Mississippi,MS
2002,29,synth_opioid,0,Missouri,MO
2002,30,synth_opioid,1,Montana,MT
2002,31,synth_opioid,1,Nebraska,NE
2002,32,synth_opioid,0,Nevada,NV
2002,33,synth_opioid,1,New Hampshire,NH
2002,34,synth_opioid,0,New Jersey,NJ
2002,35,synth_opioid,0,New Mexico,NM
2002,36,synth_opioid,0,New York,NY
2002,37,synth_opioid,0,North Carolina,NC
2002,38,synth_opioid,1,North Dakota,ND
2002,39,synth_opioid,0,Ohio,OH
2002,40,synth_opioid,0,Oklahoma,OK
2002,41,synth_opioid,0,Oregon,OR
2002,42,synth_opioid,0,Pennsylvania,PA
2002,44,synth_opioid,1,Rhode Island,RI
2002,45,synth_opioid,0,South Carolina,SC
2002,46,synth_opioid,1,South Dakota,SD
2002,47,synth_opioid,0,Tennessee,TN
2002,48,synth_opioid,0,Texas,TX
2002,49,synth_opioid,0,Utah,UT
2002,50,synth_opioid,1,Vermont,VT
2002,51,synth_opioid,0,Virginia,VA
2002,53,synth_opioid,0,Washington,WA
2002,54,synth_opioid,0,West Virginia,WV
2002,55,synth_opioid,0,Wisconsin,WI
2002,56,synth_opioid,1,Wyoming,WY
2003,01,synth_opioid,1,Alabama,AL
2003,02,synth_opioid,1,Alaska,AK
2003,04,synth_opioid,0,Arizona,AZ
2003,05,synth_opioid,0,Arkansas,AR
2003,06,synth_opioid,0,California,CA
2003,08,synth_opioid,0,Colorado,CO
2003,09,synth_opioid,1,Connecticut,CT
2003,10,synth_opioid,1,Delaware,DE
2003,11,synth_opioid,1,District of Columbia,DC
2003,12,synth_opioid,0,Florida,FL
2003,13,synth_opioid,0,Georgia,GA
2003,15,synth_opioid,1,Hawaii,HI
2003,16,synth_opioid,1,Idaho,ID
2003,17,synth_opioid,0,Illinois,IL
2003,18,synth_opioid,0,Indiana,IN
2003,19,synth_opioid,0,Iowa,IA
2003,20,synth_opioid,1,Kansas,KS
2003,21,synth_opioid,0,Kentucky,KY
2003,22,synth_opioid,1,Louisiana,LA
2003,23,synth_opioid,0,Maine,ME
2003,24,synth_opioid,0,Maryland,MD
2003,25,synth_opioid,0,Massachusetts,MA
2003,26,synth_opioid,0,Michigan,MI
2003,27,synth_opioid,0,Minnesota,MN
2003,28,synth_opioid,1,Mississippi,MS
2003,29,synth_opioid,0,Missouri,MO
2003,30,synth_opioid,1,Montana,MT
2003,31,synth_opioid,1,Nebraska,NE
2003,32,synth_opioid,0,Nevada,NV
2003,33,synth_opioid,0,New Hampshire,NH
2003,34,synth_opioid,0,New Jersey,NJ
2003,35,synth_opioid,0,New Mexico,NM
2003,36,synth_opioid,0,New York,NY
2003,37,synth_opioid,0,North Carolina,NC
2003,38,synth_opioid,1,North Dakota,ND
2003,39,synth_opioid,0,Ohio,OH
2003,40,synth_opioid,0,Oklahoma,OK
2003,41,synth_opioid,0,Oregon,OR
2003,42,synth_opioid,0,Pennsylvania,PA
2003,44,synth_opioid,1,Rhode Island,RI
2003,45,synth_opioid,0,South Carolina,SC
2003,46,synth_opioid,1,South Dakota,SD
2003,47,synth_opioid,0,Tennessee,TN
2003,48,synth_opioid,0,Texas,TX
2003,49,synth_opioid,0,Utah,UT
2003,50,synth_opioid,0,Vermont,VT
2003,51,synth_opioid,0,Virginia,VA
2003,53,synth_opioid,0,Washington,WA
2003,54,synth_opioid,0,West Virginia,WV
2003,55,synth_opioid,0,Wisconsin,WI
2003,56,synth_opioid,1,Wyoming,WY
2004,01,synth_opioid,0,Alabama,AL
2004,02,synth_opioid,1,Alaska,AK
2004,04,synth_opioid,0,Arizona,AZ
2004,05,synth_opioid,0,Arkansas,AR
2004,06,synth_opioid,0,California,CA
2004,08,synth_opioid,0,Colorado,CO
2004,09,synth_opioid,0,Connecticut,CT
2004,10,synth_opioid,1,Delaware,DE
2004,11,synth_opioid,1,District of Columbia,DC
2004,12,synth_opioid,0,Florida,FL
2004,13,synth_opioid,0,Georgia,GA
2004,15,synth_opioid,1,Hawaii,HI
2004,16,synth_opioid,1,Idaho,ID
2004,17,synth_opioid,0,Illinois,IL
2004,18,synth_opioid,0,Indiana,IN
2004,19,synth_opioid,0,Iowa,IA
2004,20,synth_opioid,0,Kansas,KS
2004,21,synth_opioid,0,Kentucky,KY
2004,22,synth_opioid,0,Louisiana,LA
2004,23,synth_opioid,1,Maine,ME
2004,24,synth_opioid,0,Maryland,MD
2004,25,synth_opioid,0,Massachusetts,MA
2004,26,synth_opioid,0,Michigan,MI
2004,27,synth_opioid,0,Minnesota,MN
2004,28,synth_opioid,1,Mississippi,MS
2004,29,synth_opioid,0,Missouri,MO
2004,30,synth_opioid,1,Montana,MT
2004,31,synth_opioid,1,Nebraska,NE
2004,32,synth_opioid,0,Nevada,NV
2004,33,synth_opioid,1,New Hampshire,NH
2004,34,synth_opioid,0,New Jersey,NJ
2004,35,synth_opioid,0,New Mexico,NM
2004,36,synth_opioid,0,New York,NY
2004,37,synth_opioid,0,North Carolina,NC
2004,38,synth_opioid,1,North Dakota,ND
2004,39,synth_opioid,0,Ohio,OH
2004,40,synth_opioid,0,Oklahoma,OK
2004,41,synth_opioid,0,Oregon,OR
2004,42,synth_opioid,0,Pennsylvania,PA
2004,44,synth_opioid,0,Rhode Island,RI
2004,45,synth_opioid,0,South Carolina,SC
2004,46,synth_opioid,1,South Dakota,SD
2004,47,synth_opioid,0,Tennessee,TN
2004,48,synth_opioid,0,Texas,TX
2004,49,synth_opioid,0,Utah,UT
2004,50,synth_opioid,0,Vermont,VT
2004,51,synth_opioid,0,Virginia,VA
2004,53,synth_opioid,0,Washington,WA
2004,54,synth_opioid,0,West Virginia,WV
2004,55,synth_opioid,0,Wisconsin,WI
2004,56,synth_opioid,1,Wyoming,WY
2005,01,synth_opioid,0,Alabama,AL
2005,02,synth_opioid,1,Alaska,AK
2005,04,synth_opioid,0,Arizona,AZ
2005,05,synth_opioid,0,Arkansas,AR
2005,06,synth_opioid,0,California,CA
2005,08,synth_opioid,0,Colorado,CO
2005,09,synth_opioid,0,Connecticut,CT
2005,10,synth_opioid,1,Delaware,DE
2005,11,synth_opioid,1,District of Columbia,DC
2005,12,synth_opioid,0,Florida,FL
2005,13,synth_opioid,0,Georgia,GA
2005,15,synth_opioid,1,Hawaii,HI
2005,16,synth_opioid,1,Idaho,ID
2005,17,synth_opioid,0,Illinois,IL
2005,18,synth_opioid,0,Indiana,IN
2005,19,synth_opioid,1,Iowa,IA
2005,20,synth_opioid,0,Kansas,KS
2005,21,synth_opioid,0,Kentucky,KY
2005,22,synth_opioid,1,Louisiana,LA
2005,23,synth_opioid,1,Maine,ME
2005,24,synth_opioid,0,Maryland,MD
2005,25,synth_opioid,0,Massachusetts,MA
2005,26,synth_opioid,0,Michigan,MI
2005,27,synth_opioid,0,Minnesota,MN
2005,28,synth_opioid,1,Mississippi,MS
2005,29,synth_opioid,0,Missouri,MO
2005,30,synth_opioid,1,Montana,MT
2005,31,synth_opioid,1,Nebraska,NE
2005,32,synth_opioid,0,Nevada,NV
2005,33,synth_opioid,0,New Hampshire,NH
2005,34,synth_opioid,0,New Jersey,NJ
2005,35,synth_opioid,0,New Mexico,NM
2005,36,synth_opioid,0,New York,NY
2005,37,synth_opioid,0,North Carolina,NC
2005,38,synth_opioid,1,North Dakota,ND
2005,39,synth_opioid,0,Ohio,OH
2005,40,synth_opioid,0,Oklahoma,OK
2005,41,synth_opioid,0,Oregon,OR
2005,42,synth_opioid,0,Pennsylvania,PA
2005,44,synth_opioid,0,Rhode Island,RI
2005,45,synth_opioid,0,South Carolina,SC
2005,46,synth_opioid,1,South Dakota,SD
2005,47,synth_opioid,0,Tennessee,TN
2005,48,synth_opioid,0,Texas,TX
2005,49,synth_opioid,0,Utah,UT
2005,50,synth_opioid,1,Vermont,VT
2005,51,synth_opioid,0,Virginia,VA
2005,53,synth_opioid,0,Washington,WA
2005,54,synth_opioid,0,West Virginia,WV
2005,55,synth_opioid,0,Wisconsin,WI
2005,56,synth_opioid,1,Wyoming,WY
2006,01,synth_opioid,0,Alabama,AL
2006,02,synth_opioid,1,Alaska,AK
2006,04,synth_opioid,0,Arizona,AZ
2006,05,synth_opioid,0,Arkansas,AR
2006,06,synth_opioid,0,California,CA
2006,08,synth_opioid,0,Colorado,CO
2006,09,synth_opioid,0,Connecticut,CT
2006,10,synth_opioid,0,Delaware,DE
2006,11,synth_opioid,1,District of Columbia,DC
2006,12,synth_opioid,0,Florida,FL
2006,13,synth_opioid,0,Georgia,GA
2006,15,synth_opioid,1,Hawaii,HI
2006,16,synth_opioid,1,Idaho,ID
2006,17,synth_opioid,0,Illinois,IL
2006,18,synth_opioid,0,Indiana,IN
2006,19,synth_opioid,0,Iowa,IA
2006,20,synth_opioid,0,Kansas,KS
2006,21,synth_opioid,0,Kentucky,KY
2006,22,synth_opioid,0,Louisiana,LA
2006,23,synth_opioid,1,Maine,ME
2006,24,synth_opioid,0,Maryland,MD
2006,25,synth_opioid,0,Massachusetts,MA
2006,26,synth_opioid,0,Michigan,MI
2006,27,synth_opioid,0,Minnesota,MN
2006,28,synth_opioid,0,Mississippi,MS
2006,29,synth_opioid,0,Missouri,MO
2006,30,synth_opioid,1,Montana,MT
2006,31,synth_opioid,1,Nebraska,NE
2006,32,synth_opioid,0,Nevada,NV
2006,33,synth_opioid,0,New Hampshire,NH
2006,34,synth_opioid,0,New Jersey,NJ
2006,35,synth_opioid,0,New Mexico,NM
2006,36,synth_opioid,0,New York,NY
2006,37,synth_opioid,0,North Carolina,NC
2006,38,synth_opioid,1,North Dakota,ND
2006,39,synth_opioid,0,Ohio,OH
2006,40,synth_opioid,0,Oklahoma,OK
2006,41,synth_opioid,0,Oregon,OR
2006,42,synth_opioid,0,Pennsylvania,PA
2006,44,synth_opioid,1,Rhode Island,RI
2006,45,synth_opioid,0,South Carolina,SC
2006,46,synth_opioid,1,South Dakota,SD
2006,47,synth_opioid,0,Tennessee,TN
2006,48,synth_opioid,0,Texas,TX
2006,49,synth_opioid,0,Utah,UT
2006,50,synth_opioid,0,Vermont,VT
2006,51,synth_opioid,0,Virginia,VA
2006,53,synth_opioid,0,Washington,WA
2006,54,synth_opioid,0,West Virginia,WV
2006,55,synth_opioid,0,Wisconsin,WI
2006,56,synth_opioid,1,Wyoming,WY
2007,01,synth_opioid,0,Alabama,AL
2007,02,synth_opioid,1,Alaska,AK
2007,04,synth_opioid,0,Arizona,AZ
2007,05,synth_opioid,0,Arkansas,AR
2007,06,synth_opioid,0,California,CA
2007,08,synth_opioid,0,Colorado,CO
2007,09,synth_opioid,0,Connecticut,CT
2007,10,synth_opioid,1,Delaware,DE
2007,11,synth_opioid,1,District of Columbia,DC
2007,12,synth_opioid,0,Florida,FL
2007,13,synth_opioid,0,Georgia,GA
2007,15,synth_opioid,1,Hawaii,HI
2007,16,synth_opioid,0,Idaho,ID
2007,17,synth_opioid,0,Illinois,IL
2007,18,synth_opioid,0,Indiana,IN
2007,19,synth_opioid,0,Iowa,IA
2007,20,synth_opioid,0,Kansas,KS
2007,21,synth_opioid,0,Kentucky,KY
2007,22,synth_opioid,0,Louisiana,LA
2007,23,synth_opioid,1,Maine,ME
2007,24,synth_opioid,0,Maryland,MD
2007,25,synth_opioid,0,Massachusetts,MA
2007,26,synth_opioid,0,Michigan,MI
2007,27,synth_opioid,0,Minnesota,MN
2007,28,synth_opioid,0,Mississippi,MS
2007,29,synth_opioid,0,Missouri,MO
2007,30,synth_opioid,1,Montana,MT
2007,31,synth_opioid,1,Nebraska,NE
2007,32,synth_opioid,0,Nevada,NV
2007,33,synth_opioid,0,New Hampshire,NH
2007,34,synth_opioid,0,New Jersey,NJ
2007,35,synth_opioid,0,New Mexico,NM
2007,36,synth_opioid,0,New York,NY
2007,37,synth_opioid,0,North Carolina,NC
2007,38,synth_opioid,1,North Dakota,ND
2007,39,synth_opioid,0,Ohio,OH
2007,40,synth_opioid,0,Oklahoma,OK
2007,41,synth_opioid,0,Oregon,OR
2007,42,synth_opioid,0,Pennsylvania,PA
2007,44,synth_opioid,1,Rhode Island,RI
2007,45,synth_opioid,0,South Carolina,SC
2007,46,synth_opioid,1,South Dakota,SD
2007,47,synth_opioid,0,Tennessee,TN
2007,48,synth_opioid,0,Texas,TX
2007,49,synth_opioid,0,Utah,UT
2007,50,synth_opioid,0,Vermont,VT
2007,51,synth_opioid,0,Virginia,VA
2007,53,synth_opioid,0,Washington,WA
2007,54,synth_opioid,0,West Virginia,WV
2007,55,synth_opioid,0,Wisconsin,WI
2007,56,synth_opioid,1,Wyoming,WY
2008,01,synth_opioid,0,Alabama,AL
2008,02,synth_opioid,0,Alaska,AK
2008,04,synth_opioid,0,Arizona,AZ
2008,05,synth_opioid,0,Arkansas,AR
2008,06,synth_opioid,0,California,CA
2008,08,synth_opioid,0,Colorado,CO
2008,09,synth_opioid,0,Connecticut,CT
2008,10,synth_opioid,1,Delaware,DE
2008,11,synth_opioid,1,District of Columbia,DC
2008,12,synth_opioid,0,Florida,FL
2008,13,synth_opioid,0,Georgia,GA
2008,15,synth_opioid,1,Hawaii,HI
2008,16,synth_opioid,1,Idaho,ID
2008,17,synth_opioid,0,Illinois,IL
2008,18,synth_opioid,0,Indiana,IN
2008,19,synth_opioid,0,Iowa,IA
2008,20,synth_opioid,0,Kansas,KS
2008,21,synth_opioid,0,Kentucky,KY
2008,22,synth_opioid,0,Louisiana,LA
2008,23,synth_opioid,0,Maine,ME
2008,24,synth_opioid,0,Maryland,MD
2008,25,synth_opioid,0,Massachusetts,MA
2008,26,synth_opioid,0,Michigan,MI
2008,27,synth_opioid,0,Minnesota,MN
2008,28,synth_opioid,0,Mississippi,MS
2008,29,synth_opioid,0,Missouri,MO
2008,30,synth_opioid,0,Montana,MT
2008,31,synth_opioid,1,Nebraska,NE
2008,32,synth_opioid,0,Nevada,NV
2008,33,synth_opioid,0,New Hampshire,NH
2008,34,synth_opioid,0,New Jersey,NJ
2008,35,synth_opioid,0,New Mexico,NM
2008,36,synth_opioid,0,New York,NY
2008,37,synth_opioid,0,North Carolina,NC
2008,38,synth_opioid,1,North Dakota,ND
2008,39,synth_opioid,0,Ohio,OH
2008,40,synth_opioid,0,Oklahoma,OK
2008,41,synth_opioid,0,Oregon,OR
2008,42,synth_opioid,0,Pennsylvania,PA
2008,44,synth_opioid,0,Rhode Island,RI
2008,45,synth_opioid,0,South Carolina,SC
2008,46,synth_opioid,1,South Dakota,SD
2008,47,synth_opioid,0,Tennessee,TN
2008,48,synth_opioid,0,Texas,TX
2008,49,synth_opioid,0,Utah,UT
2008,50,synth_opioid,0,Vermont,VT
2008,51,synth_opioid,0,Virginia,VA
2008,53,synth_opioid,0,Washington,WA
2008,54,synth_opioid,0,West Virginia,WV
2008,55,synth_opioid,0,Wisconsin,WI
2008,56,synth_opioid,0,Wyoming,WY
2009,01,synth_opioid,0,Alabama,AL
2009,02,synth_opioid,0,Alaska,AK
2009,04,synth_opioid,0,Arizona,AZ
2009,05,synth_opioid,0,Arkansas,AR
2009,06,synth_opioid,0,California,CA
2009,08,synth_opioid,0,Colorado,CO
2009,09,synth_opioid,0,Connecticut,CT
2009,10,synth_opioid,0,Delaware,DE
2009,11,synth_opioid,1,District of Columbia,DC
2009,12,synth_opioid,0,Florida,FL
2009,13,synth_opioid,0,Georgia,GA
2009,15,synth_opioid,1,Hawaii,HI
2009,16,synth_opioid,0,Idaho,ID
2009,17,synth_opioid,0,Illinois,IL
2009,18,synth_opioid,0,Indiana,IN
2009,19,synth_opioid,0,Iowa,IA
2009,20,synth_opioid,0,Kansas,KS
2009,21,synth_opioid,0,Kentucky,KY
2009,22,synth_opioid,0,Louisiana,LA
2009,23,synth_opioid,0,Maine,ME
2009,24,synth_opioid,0,Maryland,MD
2009,25,synth_opioid,0,Massachusetts,MA
2009,26,synth_opioid,0,Michigan,MI
2009,27,synth_opioid,0,Minnesota,MN
2009,28,synth_opioid,0,Mississippi,MS
2009,29,synth_opioid,0,Missouri,MO
2009,30,synth_opioid,0,Montana,MT
2009,31,synth_opioid,0,Nebraska,NE
2009,32,synth_opioid,0,Nevada,NV
2009,33,synth_opioid,0,New Hampshire,NH
2009,34,synth_opioid,1,New Jersey,NJ
2009,35,synth_opioid,0,New Mexico,NM
2009,36,synth_opioid,0,New York,NY
2009,37,synth_opioid,0,North Carolina,NC
2009,38,synth_opioid,1,North Dakota,ND
2009,39,synth_opioid,0,Ohio,OH
2009,40,synth_opioid,0,Oklahoma,OK
2009,41,synth_opioid,0,Oregon,OR
2009,42,synth_opioid,0,Pennsylvania,PA
2009,44,synth_opioid,0,Rhode Island,RI
2009,45,synth_opioid,0,South Carolina,SC
2009,46,synth_opioid,0,South Dakota,SD
2009,47,synth_opioid,0,Tennessee,TN
2009,48,synth_opioid,0,Texas,TX
2009,49,synth_opioid,0,Utah,UT
2009,50,synth_opioid,1,Vermont,VT
2009,51,synth_opioid,0,Virginia,VA
2009,53,synth_opioid,0,Washington,WA
2009,54,synth_opioid,0,West Virginia,WV
2009,55,synth_opioid,0,Wisconsin,WI
2009,56,synth_opioid,1,Wyoming,WY
2010,01,synth_opioid,0,Alabama,AL
2010,02,synth_opioid,0,Alaska,AK
2010,04,synth_opioid,0,Arizona,AZ
2010,05,synth_opioid,0,Arkansas,AR
2010,06,synth_opioid,0,California,CA
2010,08,synth_opioid,0,Colorado,CO
2010,09,synth_opioid,0,Connecticut,CT
2010,10,synth_opioid,0,Delaware,DE
2010,11,synth_opioid,1,District of Columbia,DC
2010,12,synth_opioid,0,Florida,FL
2010,13,synth_opioid,0,Georgia,GA
2010,15,synth_opioid,1,Hawaii,HI
2010,16,synth_opioid,0,Idaho,ID
2010,17,synth_opioid,0,Illinois,IL
2010,18,synth_opioid,0,Indiana,IN
2010,19,synth_opioid,0,Iowa,IA
2010,20,synth_opioid,0,Kansas,KS
2010,21,synth_opioid,0,Kentucky,KY
2010,22,synth_opioid,0,Louisiana,LA
2010,23,synth_opioid,0,Maine,ME
2010,24,synth_opioid,0,Maryland,MD
2010,25,synth_opioid,0,Massachusetts,MA
2010,26,synth_opioid,0,Michigan,MI
2010,27,synth_opioid,0,Minnesota,MN
2010,28,synth_opioid,0,Mississippi,MS
2010,29,synth_opioid,0,Missouri,MO
2010,30,synth_opioid,0,Montana,MT
2010,31,synth_opioid,0,Nebraska,NE
2010,32,synth_opioid,0,Nevada,NV
2010,33,synth_opioid,0,New Hampshire,NH
2010,34,synth_opioid,0,New Jersey,NJ
2010,35,synth_opioid,0,New Mexico,NM
2010,36,synth_opioid,0,New York,NY
2010,37,synth_opioid,0,North Carolina,NC
2010,38,synth_opioid,1,North Dakota,ND
2010,39,synth_opioid,0,Ohio,OH
2010,40,synth_opioid,0,Oklahoma,OK
2010,41,synth_opioid,0,Oregon,OR
2010,42,synth_opioid,0,Pennsylvania,PA
2010,44,synth_opioid,0,Rhode Island,RI
